Episode,MeanReward,StdReward,MeanSteps,StdSteps,MeanSuccess,StdSuccess
96,78.95320000000002,40.568702835560295,39.296,31.271910462905876,0.828,0.3773804446443931
97,79.88119999999999,39.835463679490374,38.024,30.977660079483073,0.836,0.37027557305336783
98,80.77340000000008,39.052017520737614,37.11,30.614472067961604,0.844,0.3628553430776512
99,79.46940000000005,40.23270912628184,38.138,31.701403060432476,0.832,0.3738662862575342
100,80.21960000000011,39.69295121101476,36.642,31.254916989171452,0.838,0.3684508108282561
101,80.9140000000001,39.10899083331095,35.704,30.715539780378283,0.844,0.36285534307765116
102,82.04780000000005,38.078988105778244,34.376,29.766938438475627,0.854,0.35310621631458045
103,81.8652000000001,38.31010974873344,34.2,30.36208161506723,0.852,0.3550999859194583
104,81.26080000000006,38.956540187239426,34.238,30.684741419800208,0.846,0.3609487498246808
105,81.82400000000004,38.29617766827387,34.612,30.61374619349938,0.852,0.35509998591945824
106,81.56960000000016,38.786217601617146,33.152,30.676259485145835,0.848,0.3590208907570686
107,82.41340000000014,37.92545583694415,32.722,30.461922395016373,0.856,0.35108973211986666
108,82.72120000000007,37.74099509233952,31.646,30.438933686973947,0.858,0.34905013966477744
109,82.01420000000013,38.37062858958665,32.71,30.731708380758803,0.852,0.35509998591945824
110,82.53340000000016,37.969694552893074,31.522,30.294116854597355,0.856,0.35108973211986666
111,82.1334000000001,38.41561276928957,31.518,30.6050596470584,0.852,0.35509998591945824
112,83.27680000000024,37.33758510884175,30.094,30.035731454386163,0.862,0.3448999855030444
113,82.91520000000018,37.810324634417036,29.706,29.980186190215665,0.858,0.34905013966477744
114,82.47220000000021,38.24765518512216,30.132,30.544436089081714,0.854,0.35310621631458033
115,82.9274000000003,37.81674694153376,29.584,30.21090769904144,0.858,0.34905013966477744
116,83.43260000000016,37.3938352839074,28.536,29.867586176321637,0.862,0.34489998550304446
117,82.8240000000003,38.08079652528298,28.616,30.41224332402987,0.856,0.35108973211986666
118,83.22600000000028,37.62683622097404,28.6,30.41328657018178,0.86,0.3469870314579487
119,83.66340000000031,37.17304723102484,28.23,30.057563108143004,0.864,0.3427885645700562
120,83.88060000000029,36.94276172188544,28.06,30.02266477180194,0.866,0.34065231541852115
121,83.94460000000043,36.96490864103409,27.42,29.88898793870404,0.866,0.34065231541852115
122,83.77920000000042,37.21544259255823,27.072,30.058922402508053,0.864,0.34278856457005624
123,83.5724000000003,37.448465899686745,27.138,30.244122668710432,0.862,0.3448999855030444
124,83.99060000000031,36.98333856806326,26.96,30.10372734396856,0.866,0.34065231541852115
125,84.46180000000042,36.524131759153484,26.252,29.685897257788906,0.87,0.33630343441600463
126,84.01380000000037,36.992543972535806,26.728,30.200894291394743,0.866,0.3406523154185212
127,84.27280000000047,36.77059559158645,26.14,29.72985704641044,0.868,0.33849076796863936
128,84.30940000000041,36.78397275499203,25.774,29.758006048792964,0.868,0.33849076796863936
129,84.33000000000044,36.79003479204655,25.568,29.592251958916606,0.868,0.33849076796863936
130,84.07080000000052,37.01322665426516,26.158,30.203394444995716,0.866,0.34065231541852115
131,84.1344000000005,37.03377561956114,25.522,29.896245851277094,0.866,0.34065231541852115
132,84.35860000000052,36.80260243569737,25.282,29.87658742226091,0.868,0.33849076796863936
133,84.13240000000054,37.03423052042522,25.542,30.041974568926122,0.866,0.34065231541852115
134,84.80220000000054,36.32746750270383,24.85,29.521305865425386,0.872,0.3340898082851383
135,84.79000000000059,36.32322149809964,24.972,29.528345974673087,0.872,0.3340898082851383
136,84.39700000000056,36.81581305634859,24.898,29.805831577058857,0.868,0.33849076796863936
137,84.63260000000056,36.583314191581955,24.544,29.48552295618982,0.87,0.33630343441600463
138,84.81760000000057,36.333367724999114,24.696,29.578971990250043,0.872,0.3340898082851383
139,84.63840000000054,36.58708632072251,24.486,29.69683154816352,0.87,0.33630343441600463
140,84.62300000000059,36.58328321788519,24.64,29.902414618221023,0.87,0.33630343441600463
141,84.87840000000062,36.353554068894034,24.088,29.425163652901002,0.872,0.3340898082851383
142,84.65320000000064,36.59283112523548,24.338,29.756070909984132,0.87,0.33630343441600463
143,84.6852000000006,36.602351576913726,24.018,29.52669429516273,0.87,0.33630343441600463
144,84.64440000000062,36.59124141977143,24.426,29.94482466136677,0.87,0.33630343441600463
145,84.91700000000061,36.36679049627551,23.702,29.379945473060303,0.872,0.3340898082851383
146,84.69260000000064,36.605423713433474,23.944,29.581360076913196,0.87,0.33630343441600463
147,84.70040000000064,36.607970714586116,23.866,29.553410023210493,0.87,0.33630343441600463
148,85.13320000000063,36.12346741053509,23.542,29.316347589698168,0.874,0.3318493634165953
149,85.11960000000063,36.11889887358138,23.678,29.338546589768317,0.874,0.3318493634165953
150,84.91780000000065,36.36765957770718,23.694,29.45254427040222,0.872,0.3340898082851383
151,85.12700000000065,36.121163477939064,23.604,29.299201081258058,0.874,0.3318493634165953
152,84.92020000000068,36.36833199309538,23.67,29.431158658809277,0.872,0.3340898082851383
153,84.49480000000065,36.85063382032935,23.92,29.77330347811595,0.868,0.33849076796863936
154,84.93920000000067,36.37439791061854,23.48,29.353527897000713,0.872,0.33408980828513835
155,84.73120000000065,36.61896867144122,23.558,29.559746886602323,0.87,0.33630343441600463
156,85.15260000000067,36.129341721653276,23.348,29.20539155703952,0.874,0.3318493634165953
157,85.15440000000068,36.130231117998626,23.33,29.23766577550268,0.874,0.3318493634165953
158,84.9542000000007,36.37987963641434,23.33,29.37810579326041,0.872,0.3340898082851383
159,85.14260000000066,36.126930193970196,23.448,29.338631460925253,0.874,0.3318493634165953
160,85.13960000000067,36.1270883388074,23.478,29.48670066318043,0.874,0.3318493634165953
161,85.16200000000067,36.13238541807054,23.254,29.175974431027896,0.874,0.3318493634165953
162,84.72920000000069,36.61846511474771,23.578,29.585400386001083,0.87,0.33630343441600463
163,85.15400000000068,36.13066293330365,23.334,29.308197556315207,0.874,0.3318493634165953
164,85.16180000000067,36.13310228530052,23.256,29.273238017001088,0.874,0.3318493634165953
165,84.73920000000068,36.621995895363064,23.478,29.58258805446212,0.87,0.33630343441600463
166,85.16660000000068,36.13409005966527,23.208,29.188229408444666,0.874,0.3318493634165953
167,85.16200000000067,36.132917900440816,23.254,29.241844743449303,0.874,0.3318493634165953
168,85.17260000000068,36.136190021085596,23.148,29.188937904624126,0.874,0.3318493634165953
169,85.1700000000007,36.135477580903704,23.174,29.213074538637787,0.874,0.3318493634165953
170,85.1712000000007,36.135887571222106,23.162,29.211979665883717,0.874,0.3318493634165953
171,85.16720000000069,36.134400841303524,23.202,29.20077389385433,0.874,0.3318493634165953
172,85.17560000000068,36.13728717875762,23.118,29.195137882873503,0.874,0.3318493634165953
173,85.17300000000068,36.13644325331436,23.144,29.203000941683996,0.874,0.3318493634165953
174,85.16220000000068,36.133617465733934,23.252,29.319558250424024,0.874,0.3318493634165953
175,85.16900000000068,36.13538679743176,23.184,29.24500203453579,0.874,0.3318493634165953
176,85.1722000000007,36.13617366517943,23.152,29.20419312359107,0.874,0.3318493634165953
177,85.16300000000068,36.133300582703434,23.244,29.24599911098943,0.874,0.3318493634165953
178,85.17620000000069,36.13752417584801,23.112,29.198552292879068,0.874,0.3318493634165953
179,85.1746000000007,36.13693366681785,23.128,29.194581963097267,0.874,0.3318493634165953
180,85.17500000000068,36.13706898739857,23.124,29.19405117485423,0.874,0.3318493634165953
181,85.1776000000007,36.13802067407671,23.098,29.19952732494134,0.874,0.3318493634165953
182,85.1776000000007,36.1380228878116,23.098,29.199801300693743,0.874,0.3318493634165953
183,85.17620000000069,36.13752417584801,23.112,29.198552292879068,0.874,0.3318493634165953
184,85.17380000000068,36.13673219260431,23.136,29.20420353305331,0.874,0.3318493634165953
185,85.17660000000069,36.13766390402134,23.108,29.198567362115494,0.874,0.3318493634165953
186,85.17800000000068,36.13817034660163,23.094,29.200773345923647,0.874,0.3318493634165953
187,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
188,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
189,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
190,85.17660000000069,36.13766390402134,23.108,29.198567362115494,0.874,0.3318493634165953
191,85.17780000000069,36.13809634111902,23.096,29.200253149587574,0.874,0.3318493634165953
192,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
193,85.17600000000068,36.13745514006207,23.114,29.1986472974348,0.874,0.3318493634165953
194,85.17740000000069,36.1379499866829,23.1,29.199417802415244,0.874,0.3318493634165953
195,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
196,85.17800000000068,36.13817034660163,23.094,29.200773345923647,0.874,0.3318493634165953
197,85.17780000000069,36.13809634111902,23.096,29.200253149587574,0.874,0.3318493634165953
198,85.17800000000068,36.13817034660163,23.094,29.200773345923647,0.874,0.3318493634165953
199,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
200,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
201,85.17800000000068,36.13817034660163,23.094,29.200773345923647,0.874,0.3318493634165953
202,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
203,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
204,85.17800000000068,36.13817034660163,23.094,29.200773345923647,0.874,0.3318493634165953
205,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
206,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
207,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
208,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
209,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
210,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
211,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
212,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
213,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
214,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
215,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
216,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
217,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
218,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
219,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
220,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
221,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
222,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
223,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
224,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
225,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
226,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
227,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
228,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
229,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
230,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
231,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
232,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
233,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
234,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
235,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
236,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
237,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
238,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
239,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
240,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
241,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
242,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
243,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
244,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
245,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
246,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
247,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
248,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
249,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
250,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
251,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
252,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
253,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
254,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
255,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
256,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
257,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
258,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
259,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
260,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
261,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
262,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
263,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
264,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
265,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
266,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
267,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
268,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
269,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
270,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
271,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
272,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
273,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
274,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
275,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
276,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
277,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
278,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
279,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
280,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
281,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
282,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
283,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
284,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
285,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
286,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
287,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
288,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
289,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
290,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
291,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
292,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
293,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
294,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
295,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
296,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
297,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
298,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
299,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
300,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
301,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
302,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
303,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
304,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
305,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
306,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
307,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
308,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
309,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
310,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
311,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
312,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
313,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
314,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
315,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
316,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
317,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
318,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
319,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
320,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
321,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
322,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
323,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
324,85.1782000000007,36.13824490425619,23.092,29.201361886049003,0.874,0.3318493634165953
